vendor,pca_x,pca_y,archetype_cluster,archetype_label,total_cves,share_CWE-79,share_CWE-89,share_CWE-787,share_CWE-119,share_CWE-20,share_CWE-22,share_CWE-352,share_CWE-125,share_CWE-862,share_CWE-200,share_CWE-416,share_CWE-78,share_CWE-476,share_CWE-264,share_CWE-94,share_CWE-284,share_CWE-287,share_CWE-434,share_CWE-120,share_CWE-74,share_Other
trudesk project,0.6729205813017325,0.029757816043849777,1,Web-injection-heavy,20,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.6111111111111112
trustedfirmware,-1.6667770557410748,0.6492765205728095,0,Diffuse (no dominant category),84,0.0,0.0,0.06329113924050633,0.02531645569620253,0.0379746835443038,0.0,0.0,0.11392405063291139,0.012658227848101266,0.0379746835443038,0.012658227848101266,0.0,0.012658227848101266,0.0,0.0,0.012658227848101266,0.02531645569620253,0.0,0.05063291139240506,0.0,0.5949367088607594
trustix,-1.379081050257294,0.7933810504561561,0,Diffuse (no dominant category),66,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364
tungstenautomation,-3.8876493534407306,-3.1966016894686535,2,Memory-safety-heavy,138,0.007246376811594203,0.0,0.38405797101449274,0.043478260869565216,0.0,0.0,0.0,0.36231884057971014,0.0,0.0,0.09420289855072464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.0,0.10144927536231885
turbolinux,-0.730792440570438,1.560628524124839,0,Diffuse (no dominant category),39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75
tuxera,-3.268303840797114,-2.1847797393011805,2,Memory-safety-heavy,32,0.0,0.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.1935483870967742
twiki,1.6127345415728622,-0.7258198126649517,1,Web-injection-heavy,30,0.4444444444444444,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
tychesoftwares,2.4952720975987055,-1.7073536681785424,1,Web-injection-heavy,24,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043
typo3,1.0360082229016099,0.14224193541720193,1,Web-injection-heavy,315,0.3402061855670103,0.16494845360824742,0.0,0.0,0.058419243986254296,0.024054982817869417,0.037800687285223365,0.0,0.010309278350515464,0.058419243986254296,0.0,0.0,0.0,0.041237113402061855,0.041237113402061855,0.0,0.030927835051546393,0.010309278350515464,0.0,0.003436426116838488,0.17869415807560138
typora,1.878868539343244,-0.6295663336316454,1,Web-injection-heavy,23,0.7391304347826086,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
ubbcentral,2.1840641304706003,-1.9936300391733743,1,Web-injection-heavy,20,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ubuntu,-0.9376745309275224,1.1941253226898938,0,Diffuse (no dominant category),90,0.02702702702702703,0.0,0.0,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.2702702702702703,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.40540540540540543
uclouvain,-2.9884010591782286,-1.308567918214314,2,Memory-safety-heavy,82,0.0,0.0,0.1728395061728395,0.25925925925925924,0.04938271604938271,0.0,0.0,0.07407407407407407,0.0,0.012345679012345678,0.024691358024691357,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.2839506172839506
ucms project,2.0018755361388143,-1.116356950992892,1,Web-injection-heavy,28,0.4,0.08,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.2,0.0,0.0,0.16
ui,0.2611852777152712,1.986146985297938,0,Diffuse (no dominant category),118,0.050505050505050504,0.030303030303030304,0.010101010101010102,0.020202020202020204,0.050505050505050504,0.08080808080808081,0.04040404040404041,0.010101010101010102,0.0,0.010101010101010102,0.0,0.0707070707070707,0.0,0.010101010101010102,0.010101010101010102,0.09090909090909091,0.050505050505050504,0.0,0.020202020202020204,0.0707070707070707,0.37373737373737376
ujcms,1.8796455133412142,-0.8589404517205032,1,Web-injection-heavy,20,0.3888888888888889,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.2222222222222222
ultimatemember,1.8061910381106256,-0.89479655677566,1,Web-injection-heavy,51,0.5116279069767442,0.06976744186046512,0.0,0.0,0.0,0.09302325581395349,0.09302325581395349,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.16279069767441862
umbraco,0.8615721624104472,0.5182533141698238,0,Diffuse (no dominant category),70,0.265625,0.015625,0.0,0.0,0.015625,0.046875,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.109375,0.0,0.0,0.421875
unisys,-0.6816935804526153,1.1781092230732662,0,Diffuse (no dominant category),28,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.6086956521739131
university of washington,-1.7628883266924356,0.21143819335635564,0,Diffuse (no dominant category),34,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
unlimited-elements,2.414613716455579,-1.5855808403867353,1,Web-injection-heavy,27,0.46153846153846156,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
upx,-3.0480833624890367,-1.68578677554307,2,Memory-safety-heavy,35,0.0,0.0,0.29411764705882354,0.11764705882352941,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235294117647059
usememos,0.6905812787911688,1.8101288913443585,0,Diffuse (no dominant category),73,0.2916666666666667,0.0,0.0,0.0,0.013888888888888888,0.0,0.08333333333333333,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.1527777777777778,0.013888888888888888,0.0,0.0,0.0,0.4305555555555556
utt,-1.9771593462844388,-0.8931350941051301,2,Memory-safety-heavy,88,0.0,0.0,0.0,0.6477272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.2159090909090909,0.056818181818181816,0.056818181818181816
uutils,-0.8126423510666333,1.6174163766437686,0,Diffuse (no dominant category),44,0.0,0.0,0.0,0.0,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8837209302325582
uvnc,-2.8240172154223244,-1.550558705741093,2,Memory-safety-heavy,39,0.0,0.0,0.3783783783783784,0.0,0.0,0.0,0.0,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783783783783784
vaadin,-0.02615557372054972,1.4358365228660785,0,Diffuse (no dominant category),26,0.17391304347826086,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826
valvesoftware,-1.517161663901405,0.08728899597142449,0,Diffuse (no dominant category),29,0.0,0.0,0.2916666666666667,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.375
vanderbilt,1.8155145575281855,-1.3276531029200442,1,Web-injection-heavy,42,0.65,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.075
vanillaforums,1.1348374705306457,0.1815552417967231,1,Web-injection-heavy,25,0.4090909090909091,0.09090909090909091,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.13636363636363635
vasion,-0.8075999328661798,1.5168609709662488,0,Diffuse (no dominant category),45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.9761904761904762
vbulletin,0.9360236492880054,-0.42484523928100465,1,Web-injection-heavy,52,0.36,0.22,0.0,0.0,0.08,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.02,0.22
vcita,2.7454361988038904,-1.842064918460684,1,Web-injection-heavy,30,0.5,0.0,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333
veeam,0.23577253641212575,2.1287764378356404,0,Diffuse (no dominant category),71,0.08196721311475409,0.01639344262295082,0.0,0.0,0.0,0.03278688524590164,0.01639344262295082,0.0,0.04918032786885246,0.04918032786885246,0.0,0.0,0.0,0.0,0.06557377049180328,0.04918032786885246,0.06557377049180328,0.0,0.0,0.0,0.5737704918032787
vehicle service management system project,2.2804687948320446,-1.8658719624825033,1,Web-injection-heavy,20,0.5263157894736842,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0
vercel,-0.6243798479288364,1.4236725607213672,0,Diffuse (no dominant category),69,0.047619047619047616,0.0,0.0,0.0,0.031746031746031744,0.0,0.031746031746031744,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
veritas,0.03258302925226512,0.9834664363362428,0,Diffuse (no dominant category),140,0.14457831325301204,0.060240963855421686,0.012048192771084338,0.0,0.0,0.060240963855421686,0.012048192771084338,0.0,0.0,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.024096385542168676,0.0,0.024096385542168676,0.03614457831325301,0.024096385542168676,0.03614457831325301,0.0,0.0,0.5180722891566265
verizon,0.4071942005265777,2.756312563938738,0,Diffuse (no dominant category),20,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.4
veronalabs,1.9831618179563872,-1.5332069495794294,1,Web-injection-heavy,28,0.4642857142857143,0.35714285714285715,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
versa-networks,0.019603100973527805,1.2839658800628564,0,Diffuse (no dominant category),23,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.043478260869565216,0.6956521739130435
vestacp,0.959633031197482,0.26875993724150177,1,Web-injection-heavy,23,0.35,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.3
vibethemes,2.262163927605612,-1.3189296995050503,1,Web-injection-heavy,25,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.21739130434782608,0.0,0.0,0.21739130434782608
videolan,-2.313320494490396,-0.6657513205608627,2,Memory-safety-heavy,127,0.017094017094017096,0.0,0.042735042735042736,0.358974358974359,0.05982905982905983,0.0,0.0,0.09401709401709402,0.0,0.008547008547008548,0.05128205128205128,0.0,0.017094017094017096,0.008547008547008548,0.0,0.0,0.008547008547008548,0.0,0.02564102564102564,0.0,0.3076923076923077
videowhisper,2.0073949552211214,-0.9433585162791712,1,Web-injection-heavy,25,0.64,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.04
viewvc,0.9675490314914612,1.5354722791855937,0,Diffuse (no dominant category),21,0.4444444444444444,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111
vikunja,-0.046711498704178726,1.5553667093384445,0,Diffuse (no dominant category),35,0.15151515151515152,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.696969696969697
vim,-3.348794376335244,-2.1499659718621,2,Memory-safety-heavy,253,0.0,0.0,0.24497991967871485,0.024096385542168676,0.01606425702811245,0.012048192771084338,0.0,0.10441767068273092,0.0,0.004016064257028112,0.18072289156626506,0.05622489959839357,0.07228915662650602,0.0,0.040160642570281124,0.0,0.0,0.0,0.012048192771084338,0.004016064257028112,0.2289156626506024
virglrenderer project,-3.465861484993424,-1.7212795445695916,2,Memory-safety-heavy,20,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
virustotal,-3.517642021716703,-2.112496760607368,2,Memory-safety-heavy,21,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.2857142857142857,0.0,0.047619047619047616,0.14285714285714285,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.2857142857142857
vivotek,-0.2004307312266676,0.9267708644320347,0,Diffuse (no dominant category),41,0.06060606060606061,0.0,0.06060606060606061,0.09090909090909091,0.0,0.12121212121212122,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.2727272727272727
vllm,-0.7709188258672817,1.6168743199481643,0,Diffuse (no dominant category),50,0.0,0.0,0.0,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.8367346938775511
vm2 project,0.2098013324212794,1.6699659349164548,0,Diffuse (no dominant category),32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.3333333333333333,0.037037037037037035,0.0,0.0,0.0,0.0,0.5925925925925926
vmware,-0.7975331532805912,0.7261369580193309,0,Diffuse (no dominant category),1034,0.07065868263473053,0.011976047904191617,0.03832335329341317,0.04790419161676647,0.041916167664670656,0.05029940119760479,0.013173652694610778,0.046706586826347304,0.008383233532934131,0.029940119760479042,0.017964071856287425,0.009580838323353293,0.015568862275449102,0.04910179640718563,0.015568862275449102,0.009580838323353293,0.02155688622754491,0.0011976047904191617,0.003592814371257485,0.00718562874251497,0.48982035928143713
voltronicpower,-0.07533058970420606,1.3061103820892588,0,Diffuse (no dominant category),25,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.68
vtiger,1.5730022519992763,-0.35872915414785606,1,Web-injection-heavy,72,0.3137254901960784,0.1568627450980392,0.0,0.0,0.0392156862745098,0.0784313725490196,0.0196078431372549,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.11764705882352941,0.0392156862745098,0.0,0.0196078431372549,0.0784313725490196,0.0,0.058823529411764705,0.0392156862745098
vvveb,2.0797918353930855,-0.6877577635923814,1,Web-injection-heavy,23,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.19047619047619047,0.0,0.047619047619047616,0.14285714285714285
vwar,0.8883004436577594,0.3225774768784373,0,Diffuse (no dominant category),22,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.23076923076923078
vyperlang,-1.6237535205457367,0.403652362539169,0,Diffuse (no dominant category),38,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
w1.fi,-1.3525070705629743,2.012133335220468,0,Diffuse (no dominant category),50,0.0,0.0,0.0,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.125,0.0,0.0,0.0,0.5833333333333334
w3eden,1.6712727794256945,-0.8347767338503522,1,Web-injection-heavy,50,0.5227272727272727,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.06818181818181818,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.20454545454545456
wago,-1.2805612409249267,0.5801333874154284,0,Diffuse (no dominant category),114,0.04716981132075472,0.0,0.20754716981132076,0.009433962264150943,0.0,0.009433962264150943,0.0,0.02830188679245283,0.0,0.018867924528301886,0.0,0.1509433962264151,0.009433962264150943,0.0,0.0,0.0,0.02830188679245283,0.009433962264150943,0.03773584905660377,0.0,0.44339622641509435
washington university,-2.2870120335762594,-1.1003418029784746,2,Memory-safety-heavy,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watchguard,-0.5741728547479857,-0.12337628177583633,0,Diffuse (no dominant category),115,0.21348314606741572,0.011235955056179775,0.15730337078651685,0.02247191011235955,0.033707865168539325,0.02247191011235955,0.02247191011235955,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.011235955056179775,0.033707865168539325,0.0,0.0,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.0,0.4044943820224719
wavlink,-0.4383800373947207,0.8331742153029217,0,Diffuse (no dominant category),203,0.0223463687150838,0.0,0.01675977653631285,0.027932960893854747,0.00558659217877095,0.0111731843575419,0.0111731843575419,0.0,0.00558659217877095,0.0111731843575419,0.0,0.0782122905027933,0.0,0.0,0.00558659217877095,0.0,0.0223463687150838,0.00558659217877095,0.11731843575418995,0.12290502793296089,0.5363128491620112
wazuh,-1.1725137836735842,0.8040297240153604,0,Diffuse (no dominant category),51,0.0,0.0,0.020833333333333332,0.0,0.0,0.10416666666666667,0.0,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.0625,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.0,0.6875
wbce,1.7162896675381218,-1.1024744867599172,1,Web-injection-heavy,40,0.5263157894736842,0.10526315789473684,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.18421052631578946
we-con,-2.882224941172551,-1.864900571266336,2,Memory-safety-heavy,30,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
web-app.org,1.0280702150927876,-0.3489794524808501,1,Web-injection-heavy,36,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
web-dorado,1.8417839609739741,-1.2607891214251488,1,Web-injection-heavy,27,0.4074074074074074,0.3333333333333333,0.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
webassembly,-3.422316284806325,-2.0433759844428865,2,Memory-safety-heavy,45,0.0,0.0,0.17073170731707318,0.12195121951219512,0.0,0.0,0.0,0.17073170731707318,0.0,0.0,0.024390243902439025,0.0,0.17073170731707318,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.3170731707317073
webfactoryltd,2.3510513329640235,-1.5181120835656285,1,Web-injection-heavy,26,0.20833333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334
webkitgtk,-2.7550396134009167,-1.6761228387018092,2,Memory-safety-heavy,132,0.0625,0.0,0.0625,0.30357142857142855,0.08035714285714286,0.0,0.0,0.026785714285714284,0.0,0.05357142857142857,0.24107142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.15178571428571427
webkul,1.3774217776672877,-0.29621577195682214,1,Web-injection-heavy,56,0.36363636363636365,0.07272727272727272,0.0,0.0,0.0,0.01818181818181818,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,0.0,0.07272727272727272,0.0,0.0,0.3090909090909091
weblate,0.2906632910638414,1.8406538266349775,0,Diffuse (no dominant category),37,0.06060606060606061,0.0,0.0,0.0,0.030303030303030304,0.15151515151515152,0.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.5757575757575758
webmin,1.5125609390214674,-0.5753733584214369,1,Web-injection-heavy,112,0.6404494382022472,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0898876404494382,0.0,0.0,0.0,0.0,0.06741573033707865,0.0,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.0,0.0,0.0,0.0,0.1348314606741573
webmproject,-3.279793512693383,-1.8864711329275168,2,Memory-safety-heavy,25,0.0,0.0,0.2,0.0,0.04,0.0,0.0,0.28,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
websense,0.1684944921857394,0.8463403643832327,0,Diffuse (no dominant category),49,0.2631578947368421,0.0,0.0,0.13157894736842105,0.07894736842105263,0.0,0.05263157894736842,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.15789473684210525
webspell,1.5398698029893076,-0.0023791275934639308,1,Web-injection-heavy,21,0.36363636363636365,0.2727272727272727,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
webtareas project,2.1962711913046036,-1.5144230582325315,1,Web-injection-heavy,27,0.5925925925925926,0.18518518518518517,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
webtechstreet,2.19391645393764,-1.4349689131549836,1,Web-injection-heavy,25,0.8181818181818182,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webtoffee,1.2136628239376963,-0.16578957071084832,1,Web-injection-heavy,36,0.14705882352941177,0.029411764705882353,0.0,0.0,0.0,0.08823529411764706,0.058823529411764705,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.47058823529411764
